,Name,Score,Numberofscore,Review,Link,Addr,lat,lng
332,일상다반,2.8,34,93,https://place.map.kakao.com/27325995,"
서울 노원구 동일로186길 77-17
(지번) 공릉동 504-28
",37.626126,127.0768215
333,아너카페,4.3,11,40,https://place.map.kakao.com/104777847,"
서울 노원구 동일로192다길 9
(지번) 공릉동 389-12
",37.62738119999999,127.0760299
334,스타벅스 공릉역,3.3,10,18,https://place.map.kakao.com/799469641,"
서울 노원구 동일로 1081
(지번) 공릉동 379-27
",37.626337,127.0722523
335,파브커피,4.0,22,92,https://place.map.kakao.com/394316415,"
서울 노원구 동일로186길 76 1층
(지번) 공릉동 506-29
",37.6253194,127.0771452
336,청교옥,4.2,66,8,https://place.map.kakao.com/88388237,"
서울 노원구 공릉로 225 1층
(지번) 공릉동 438-2
",37.6293475,127.0765177
337,오피셜커피,3.8,23,100,https://place.map.kakao.com/82447262,"
서울 노원구 동일로184길 69-7 1층 101호
(지번) 공릉동 506-34
",37.6248988,127.0772887
338,국민소곱창 공릉점,4.0,5,74,https://place.map.kakao.com/2140415713,"
서울 노원구 동일로192길 88 오성빌딩 1층
(지번) 공릉동 441-26
",37.65324810000001,127.0709302
339,네코정,3.5,13,37,https://place.map.kakao.com/1422521863,"
서울 노원구 동일로192길 77 동신아파트 104동 상가 2층
(지번) 공릉동 745
",37.627606,127.077609
340,오름제주고기 본점,2.8,12,87,https://place.map.kakao.com/903435269,"
서울 노원구 동일로192길 85
(지번) 공릉동 441-136
",37.6276162,127.0773808
341,생선까시,3.1,18,19,https://place.map.kakao.com/1674504332,"
서울 노원구 동일로191가길 22 1층
(지번) 공릉동 379-25
",37.6259402,127.0714064
342,본참치 태릉직영점,0.0,0,29,https://place.map.kakao.com/181738557,"
서울 노원구 동일로174길 7 1층
(지번) 공릉동 617-18
",37.618866,127.0758567
343,공릉회수산,3.8,6,9,https://place.map.kakao.com/16906339,"
서울 노원구 공릉로 179
(지번) 공릉동 408-8
",37.6258001,127.0796271
344,르번미 태릉점,3.3,13,49,https://place.map.kakao.com/1010932244,"
서울 노원구 동일로 986 프레미어스엠코 102동 128호
(지번) 공릉동 670-20
",37.6181739,127.0759592
345,에슬로우커피 공릉점,4.4,8,13,https://place.map.kakao.com/27229512,"
서울 노원구 노원로 3 우토파크프라자 1층
(지번) 공릉동 90-4
",37.6218823,127.0865752
346,산들바다,2.2,6,15,https://place.map.kakao.com/1232150620,"
서울 노원구 화랑로 443 디벨리움 2층
(지번) 공릉동 670-7
",37.6183099,127.0765239
347,테르미니,3.6,14,4,https://place.map.kakao.com/26025273,"
서울 노원구 화랑로53길 12
(지번) 공릉동 27-20
",37.6263935,127.0941307
348,브레드스팟,4.1,23,39,https://place.map.kakao.com/27478521,"
서울 노원구 공릉로 111-1
(지번) 공릉동 633-9
",37.6202945,127.0777443
349,루이스버거 공릉점,2.2,21,75,https://place.map.kakao.com/1753610905,"
서울 노원구 동일로192길 74 우은빌딩
(지번) 공릉동 441-92
",37.6270669,127.0769628
350,청학골,2.1,18,15,https://place.map.kakao.com/8580028,"
서울 노원구 동일로192길 6
(지번) 공릉동 395-1
",37.625465,127.0735353
351,스시쟁이,3.1,13,45,https://place.map.kakao.com/21766457,"
서울 노원구 공릉로 197
(지번) 공릉동 424-4
",37.6271548,127.0784174
352,버거킹 공릉역점,2.6,19,13,https://place.map.kakao.com/630873835,"
서울 노원구 동일로 1085
(지번) 공릉동 379-20
",37.6266565,127.0720931
353,페페그라노,3.9,23,71,https://place.map.kakao.com/2026803402,"
서울 노원구 공릉로32길 5 1층
(지번) 공릉동 333-16
",37.6220074,127.0795911
354,미라쥬양과점,5.0,10,33,https://place.map.kakao.com/1840820291,"
서울 노원구 동일로196길 15 1층
(지번) 공릉동 362-12
",37.6279992,127.0729046
355,아이엠돈까스,4.3,13,28,https://place.map.kakao.com/27404804,"
서울 노원구 동일로198길 60
(지번) 공릉동 431-3
",37.6294978,127.0748912
356,맥도날드 과학기술대점,1.5,17,15,https://place.map.kakao.com/26518032,"
서울 노원구 공릉로 231
(지번) 공릉동 435-2
",37.62972329999999,127.0760693
357,태릉양꼬치양갈비,4.1,8,16,https://place.map.kakao.com/1016347969,"
서울 노원구 공릉로 110 1층
(지번) 공릉동 644-7
",37.6200563,127.0780452
358,탐라도회,3.4,8,13,https://place.map.kakao.com/21328692,"
서울 노원구 동일로 1101 2층
(지번) 공릉동 323-35
",37.6281456,127.0711343
359,로지다이닝키친,4.3,15,39,https://place.map.kakao.com/395667039,"
서울 노원구 공릉로43길 18 1층
(지번) 공릉동 408-125
",37.6261572,127.0785113
360,오누이,4.6,18,46,https://place.map.kakao.com/216150274,"
서울 노원구 동일로187길 12-47 1층
(지번) 공릉동 400-17
",37.62459,127.0723759
361,마포생고기,3.0,8,18,https://place.map.kakao.com/12991364,"
서울 노원구 동일로190길 39
(지번) 공릉동 393-5
",37.6260595,127.0750086
362,공릉우동집,3.3,18,46,https://place.map.kakao.com/16555583,"
서울 노원구 동일로192길 42
(지번) 공릉동 392-1
",37.6264176,127.0754006
363,스타벅스 태릉입구역DT,4.5,6,8,https://place.map.kakao.com/944088477,"
서울 노원구 화랑로 469
(지번) 공릉동 653-8
",37.619211,127.0792994
364,블루마일스커피로스터즈,4.0,19,47,https://place.map.kakao.com/1454424295,"
서울 노원구 동일로190길 65 2층
(지번) 공릉동 392-21
",37.6265164,127.0766229
365,알러이,4.9,27,39,https://place.map.kakao.com/1682005121,"
서울 노원구 공릉로43길 15
(지번) 공릉동 408-1
",37.6259893,127.0787003
366,대마에스시,4.2,5,40,https://place.map.kakao.com/288510513,"
서울 노원구 동일로 1093 지층
(지번) 공릉동 323-10
",37.6275213,127.0717221
367,비스킷플로어,3.8,36,61,https://place.map.kakao.com/1117657731,"
서울 노원구 동일로180길 61-7
(지번) 공릉동 561-22
",37.6232062,127.0775679
368,춘보만두,2.9,24,31,https://place.map.kakao.com/16055808,"
서울 노원구 섬밭로 56
(지번) 공릉동 571-30
",37.6218771,127.0718183
369,씬머이,4.0,10,61,https://place.map.kakao.com/1714903264,"
서울 노원구 동일로173길 15
(지번) 공릉동 683-25
",37.6182689,127.0742827
370,키노야 공릉점,4.4,7,7,https://place.map.kakao.com/674123744,"
서울 노원구 공릉로 152 1층
(지번) 공릉동 340-17
",37.6234544,127.0795824
371,잔월,4.4,7,18,https://place.map.kakao.com/22080142,"
서울 노원구 동일로192길 38 지하1층
(지번) 공릉동 393-15
",37.6263386,127.0752022
372,에이치큐브,3.9,35,14,https://place.map.kakao.com/26927344,"
서울 노원구 노원로1길 73-12 지하1층,1,2층
(지번) 공릉동 240-243
",37.6204575,127.0829327
373,기린,3.9,13,1,https://place.map.kakao.com/270488437,"
서울 노원구 공릉로 209
(지번) 공릉동 441-18
",37.6280512,127.0774797
374,투썸플레이스 노원공릉점,1.6,17,6,https://place.map.kakao.com/27303578,"
서울 노원구 동일로192길 52
(지번) 공릉동 392-14
",37.6265914,127.075846
375,화단과자점,4.5,13,45,https://place.map.kakao.com/1211861869,"
서울 노원구 동일로178길 59-25 1층 103호
(지번) 공릉동 587-6
",37.6221663,127.0776691
376,이너모스트,4.8,4,64,https://place.map.kakao.com/1910112179,"
서울 노원구 동일로183길 12-14 1층
(지번) 공릉동 494-4
",37.6237838,127.0729762
377,원조공릉곱창,3.3,3,24,https://place.map.kakao.com/16056887,"
서울 노원구 동일로 1062
(지번) 공릉동 499-1
",37.6248592,127.073493
378,커피콩,3.6,11,15,https://place.map.kakao.com/18039621,"
서울 노원구 동일로193길 18
(지번) 공릉동 379-24
",37.625965,127.0715727
379,하마돈,3.5,20,28,https://place.map.kakao.com/2006598797,"
서울 노원구 공릉로 153
(지번) 공릉동 345-3
",37.6237048,127.0793459
380,싱싱오징어바다 과기대점,2.6,5,2,https://place.map.kakao.com/16330146,"
서울 노원구 동일로192길 30
(지번) 공릉동 393-5
",37.6260595,127.0750086
381,안시성,2.1,16,14,https://place.map.kakao.com/16906789,"
서울 노원구 화랑로 475
(지번) 공릉동 653-20
",37.6193289,127.0798609
382,할머니옛날보리쌈밥,4.7,11,9,https://place.map.kakao.com/9643836,"
서울 노원구 공릉로 133
(지번) 공릉동 336-3
",37.6220368,127.0789711
383,아티스트웨이,4.4,9,31,https://place.map.kakao.com/547299085,"
서울 노원구 동일로192다길 55
(지번) 공릉동 366-27
",37.628081,127.0752256
384,권할머니능이흑염소,4.5,4,53,https://place.map.kakao.com/8680217,"
서울 노원구 공릉로41길 8
(지번) 공릉동 411-12
",37.6245834,127.0792467
385,프랭크버거,3.9,7,7,https://place.map.kakao.com/86710461,"
서울 노원구 노원로1길 67 대덕프라자 1층 118호
(지번) 공릉동 89-1
",37.62078169999999,127.0836072
386,백소정 공릉직영본점,3.4,19,39,https://place.map.kakao.com/1514689637,"
서울 노원구 동일로 1024 1층
(지번) 공릉동 577-7
",37.6215937,127.0746278
387,마롱카롱,3.5,13,44,https://place.map.kakao.com/1812102583,"
서울 노원구 공릉로 207 세림빌딩 2층
(지번) 공릉동 441-19
",37.6278624,127.0776525
388,공릉동멸치국수,3.4,8,16,https://place.map.kakao.com/21413715,"
서울 노원구 동일로173가길 43
(지번) 공릉동 604-26
",37.62014630000001,127.0729704
389,인차이나,3.3,19,11,https://place.map.kakao.com/26861724,"
서울 노원구 공릉로 167
(지번) 공릉동 411-4
",37.624873,127.0795218
390,등촌샤브칼국수 공릉점,4.7,18,38,https://place.map.kakao.com/1368613255,"
서울 노원구 공릉로 179 1층
(지번) 공릉동 408-8
",37.6258001,127.0796271
391,공덕관,2.4,13,22,https://place.map.kakao.com/16765207,"
서울 노원구 동일로192길 38
(지번) 공릉1동 393-15
",37.6263386,127.0752022
392,하노이별 공릉점,2.8,12,23,https://place.map.kakao.com/19010252,"
서울 노원구 동일로174길 44
(지번) 공릉동 661-15
",37.6189642,127.0779329
393,BHC치킨 태릉입구점,1.9,13,9,https://place.map.kakao.com/26580341,"
서울 노원구 공릉로 109 1층
(지번) 공릉동 633-11
",37.6200889,127.0777185
394,마이브라더스커피,2.5,2,20,https://place.map.kakao.com/19038710,"
서울 노원구 공릉로46길 28
(지번) 공릉동 737
",37.626823,127.0817341
395,굴다리 전주콩나물국밥,4.0,9,8,https://place.map.kakao.com/17209056,"
서울 노원구 동일로198길 32
(지번) 공릉동 366-1
",37.6290016,127.0734268
396,7일간의양심,4.0,12,20,https://place.map.kakao.com/118701285,"
서울 노원구 동일로192길 5
(지번) 공릉동 386-6
",37.626035,127.0733753
397,추운돼지삼겹살 공릉점,3.7,6,10,https://place.map.kakao.com/1563510748,"
서울 노원구 동일로186길 77-21
(지번) 공릉동 504-20
",37.6263493,127.0766873
398,스와레,4.3,6,14,https://place.map.kakao.com/14659962,"
서울 노원구 화랑로51길 20 1층
(지번) 공릉동 120-4
",37.6240491,127.0895779
399,싹쓰리솥뚜껑김치삼겹살,3.0,10,24,https://place.map.kakao.com/20747169,"
서울 노원구 동일로 1020
(지번) 공릉동 577-10
",37.62114450000001,127.0747999
400,공릉동 원조멸치국수 본점,3.2,6,6,https://place.map.kakao.com/20745752,"
서울 노원구 동일로195길 16
(지번) 공릉동 323-21
",37.6272947,127.0709715
401,아고라커피,3.6,22,63,https://place.map.kakao.com/1825626529,"
서울 노원구 동일로193길 14 1층
(지번) 공릉동 379-23
",37.6260239,127.0717305
402,라화방마라탕,3.8,5,22,https://place.map.kakao.com/315578128,"
서울 노원구 공릉로 208
(지번) 공릉동 208-18
",37.628258,127.0777683
403,스시락 2호공릉점,4.6,11,6,https://place.map.kakao.com/26838619,"
서울 노원구 공릉로 146 1층
(지번) 공릉동 238-48
",37.623043,127.0795195
404,고씨네 서울여대점,2.7,7,22,https://place.map.kakao.com/2093975828,"
서울 노원구 화랑로51나길 8 203호
(지번) 공릉동 107-138
",37.6256639,127.0909662
405,남자서른,2.8,12,21,https://place.map.kakao.com/1917911801,"
서울 노원구 공릉로37길 23 1층
(지번) 공릉동 351-21
",37.6233679,127.0780824
406,우아즈,4.1,14,47,https://place.map.kakao.com/1275682622,"
서울 노원구 공릉로27길 72-3
(지번) 공릉동 350-90
",37.6243028,127.0779191
407,우리할매떡볶이 공릉시장점,4.2,6,24,https://place.map.kakao.com/1940208491,"
서울 노원구 동일로180길 59 1층 02호
(지번) 공릉동 561-20
",37.6229122,127.0775364
408,만두장성,3.9,10,36,https://place.map.kakao.com/1339676000,"
서울 노원구 동일로180길 32 도깨비시장 나-20호
(지번) 공릉동 585-1
",37.6225575,127.0759584
409,소문난기사식당,3.6,7,18,https://place.map.kakao.com/16268498,"
서울 노원구 동일로192길 30
(지번) 공릉동 393-5
",37.6260595,127.0750086
410,석천숯불갈비,3.6,8,12,https://place.map.kakao.com/20748983,"
서울 노원구 동일로 1001
(지번) 공릉동 615-22
",37.6195497,127.0746814
411,소라분식 태릉본점,1.8,6,7,https://place.map.kakao.com/401975918,"
서울 노원구 화랑로51길 81 1층
(지번) 공릉동 110
",37.6246617,127.0875778
412,사잇길,4.8,4,23,https://place.map.kakao.com/490038053,"
서울 노원구 공릉로34길 109
(지번) 공릉동 224
",37.6256027,127.0808904
413,더맛나곱창,4.6,9,9,https://place.map.kakao.com/26948094,"
서울 노원구 동일로198길 36 1층
(지번) 공릉동 366-2
",37.6289933,127.073632
414,태능고향풍천장어,3.3,4,5,https://place.map.kakao.com/16735673,"
서울 노원구 공릉로 101
(지번) 공릉동 633-15
",37.6192382,127.0778185
415,청계천8가삼성곱창,3.9,9,14,https://place.map.kakao.com/23107625,"
서울 노원구 공릉로38길 9
(지번) 공릉동 238-63
",37.6232595,127.0800198
416,로지스시 공릉점,4.0,19,14,https://place.map.kakao.com/27473705,"
서울 노원구 동일로192길 87
(지번) 공릉동 441-152
",37.6276302,127.0775642
417,꽃중년푸줏간,2.6,5,16,https://place.map.kakao.com/25085271,"
서울 노원구 동일로 1057
(지번) 공릉동 398-25
",37.6243369,127.0729659
418,유정집 공릉점,2.0,1,3,https://place.map.kakao.com/16875802,"
서울 노원구 동일로173가길 65
(지번) 공릉동 573-22
",37.6211248,127.0726308
419,스타쿠빙,4.7,7,6,https://place.map.kakao.com/1857538688,"
서울 노원구 동일로 1019
(지번) 공릉동 576-18
",37.6210311,127.0741182
420,참치세상,4.4,5,28,https://place.map.kakao.com/24064837,"
서울 노원구 공릉로 204
(지번) 공릉동 705
",37.6280519,127.0782557
421,유니온커피로스터,3.5,14,12,https://place.map.kakao.com/26555618,"
서울 노원구 동일로198길 72 1층
(지번) 공릉동 434-3
",37.6295863,127.0753648
422,카페 오제트,4.1,12,51,https://place.map.kakao.com/1483345844,"
서울 노원구 공릉로51길 14-2 2층
(지번) 공릉동 439-2
",37.628831,127.0763745
423,루맨틱,4.4,5,42,https://place.map.kakao.com/33565585,"
서울 노원구 공릉로 104
(지번) 공릉동 644-17
",37.6195971,127.0782117
424,코타브레드,3.8,11,37,https://place.map.kakao.com/1344660940,"
서울 노원구 공릉로 165 1층
(지번) 공릉동 411-5
",37.6246975,127.0795398
425,춘천닭갈비 서울과기대점,4.8,8,13,https://place.map.kakao.com/16936111,"
서울 노원구 동일로192길 56
(지번) 공릉동 392-27
",37.6266418,127.0759598
426,시작이밤이다,4.3,6,23,https://place.map.kakao.com/400355799,"
서울 노원구 동일로190길 33 현대빌라 101호
(지번) 공릉동 393-10
",37.6257623,127.074908
427,오봉족발 본점,5.0,1,2,https://place.map.kakao.com/215280197,"
서울 노원구 공릉로32길 4 1층
(지번) 공릉동 333-7
",37.6219556,127.0793131
428,지금보고싶다 공릉점,5.0,2,26,https://place.map.kakao.com/1319008981,"
서울 노원구 동일로192길 63 2층
(지번) 공릉동 389-9
",37.6271208,127.0762586
429,쇠뿔정육식당 공릉점,4.2,5,13,https://place.map.kakao.com/17909124,"
서울 노원구 공릉로20가길 1
(지번) 공릉동 644-64
",37.6195003,127.0788495
430,모두치킨,5.0,1,113,https://place.map.kakao.com/1127490386,"
서울 노원구 동일로191길 7 1층
(지번) 공릉동 398-4
",37.6251472,127.0725435
431,마실자리 공릉철길점,3.1,7,11,https://place.map.kakao.com/544334420,"
서울 노원구 공릉로39길 28 1층
(지번) 공릉동 350-102
",37.6236134,127.0780273
432,뽕신 공릉동점,4.0,8,19,https://place.map.kakao.com/17247659,"
서울 노원구 동일로 1078
(지번) 공릉동 386-5
",37.6259673,127.0731269
433,기가차다회집,4.0,4,8,https://place.map.kakao.com/1781898287,"
서울 노원구 동일로190길 65 우화빌딩 1층
(지번) 공릉동 392-21
",37.6265164,127.0766229
434,엘밭,4.2,6,36,https://place.map.kakao.com/933986337,"
서울 노원구 섬밭로 16 201호
(지번) 공릉동 609-9
",37.6181634,127.0727764
435,이박사왕돈까스,3.4,11,15,https://place.map.kakao.com/16498930,"
서울 노원구 동일로173가길 127
(지번) 공릉동 492-8
",37.6237906,127.071781
436,온고을,3.2,5,8,https://place.map.kakao.com/16472635,"
서울 노원구 동일로 1065
(지번) 공릉동 398-5
",37.6251555,127.0727949
437,광성반점,3.4,8,16,https://place.map.kakao.com/15377755,"
서울 노원구 동일로173가길 5
(지번) 공릉동 609-17
",37.6184514,127.0735431
438,명륜진사갈비 서울공릉점,2.6,16,15,https://place.map.kakao.com/2015181783,"
서울 노원구 동일로 1106 2층
(지번) 공릉동 362-1
",37.6287023,127.0718048
439,원조강영숙봉평메밀촌 본점,4.6,14,16,https://place.map.kakao.com/17223169,"
서울 노원구 공릉로 191-6
(지번) 공릉동 441-40
",37.6268383,127.0786117
440,서봉포차,5.0,1,3,https://place.map.kakao.com/25548212,"
서울 노원구 동일로192길 58
(지번) 공릉동 392-18
",37.6267043,127.0761085
441,오늘손칼국수앤찜 공릉점,3.8,10,15,https://place.map.kakao.com/26418668,"
서울 노원구 동일로192길 5 2층
(지번) 공릉동 386-6
",37.626035,127.0733753
442,써브웨이 공릉점,3.1,14,8,https://place.map.kakao.com/19658550,"
서울 노원구 공릉로 207
(지번) 공릉동 441-19
",37.6278759,127.0776382
443,태릉수산,2.3,3,7,https://place.map.kakao.com/16417877,"
서울 노원구 섬밭로 54
(지번) 공릉동 571-31
",37.6217323,127.0718519
444,프린트카페 서울과기대점,0.0,0,0,https://place.map.kakao.com/1703681437,"
서울 노원구 공릉로 231
(지번) 공릉동 435-2
",37.62972329999999,127.0760693
445,버거킹 화랑대역점,3.0,5,4,https://place.map.kakao.com/335629825,"
서울 노원구 노원로 3
(지번) 공릉동 90-4
",37.6218823,127.0865752
446,오스테리아 잭팟,3.6,8,33,https://place.map.kakao.com/110604231,"
서울 노원구 화랑로53길 14 1층
(지번) 공릉동 27-19
",37.62653880000001,127.0940405
447,찬이네곱창,5.0,3,15,https://place.map.kakao.com/1064474316,"
서울 노원구 공릉로51길 7
(지번) 공릉동 440-11
",37.6287363,127.0767042
448,수돈재 공릉점,3.7,9,8,https://place.map.kakao.com/1472202260,"
서울 노원구 동일로192길 5 1층
(지번) 공릉동 386-6
",37.626035,127.0733753
449,오늘의파스타,4.4,19,25,https://place.map.kakao.com/1244697705,"
서울 노원구 공릉로 118 1층
(지번) 공릉동 644-22
",37.6205785,127.0783378
450,에이엔,5.0,3,20,https://place.map.kakao.com/1105006417,"
서울 노원구 동일로195길 7
(지번) 공릉동 379-13
",37.6272934,127.0715029
451,동아맨숀,3.0,5,31,https://place.map.kakao.com/1433960184,"
서울 노원구 동일로184길 57
(지번) 공릉동 509-38
",37.6245844,127.0767216
452,연어시장,4.4,38,73,https://place.map.kakao.com/27487698,"
서울 노원구 석계로 13
(지번) 월계동 63-5
",37.6160187,127.0643088
453,무명칼국수,4.3,30,73,https://place.map.kakao.com/16820063,"
서울 노원구 석계로7길 4
(지번) 월계동 68-79
",37.6166696,127.0638906
454,엄마마늘보쌈,4.1,17,38,https://place.map.kakao.com/19338611,"
서울 노원구 석계로 16
(지번) 월계동 64-10
",37.6162877,127.0644753
455,화로상회,3.3,8,14,https://place.map.kakao.com/27503771,"
서울 노원구 광운로 37
(지번) 월계동 402-11
",37.6207876,127.0586112
456,마떡다이천 광운대본점,4.5,19,13,https://place.map.kakao.com/1433789219,"
서울 노원구 석계로 106 1층
(지번) 월계동 379-36
",37.6230986,127.060398
457,3900착한초밥,4.0,17,15,https://place.map.kakao.com/1465489061,"
서울 노원구 광운로1길 26
(지번) 월계동 497-5
",37.6192923,127.05607
458,스시다온,4.1,16,55,https://place.map.kakao.com/1660204183,"
서울 노원구 석계로 9 2층
(지번) 월계동 59-3
",37.61565,127.0644018
459,1일1잔,5.0,3,9,https://place.map.kakao.com/485967615,"
서울 노원구 광운로2길 6 1층
(지번) 월계동 472-45
",37.6180605,127.0574109
460,라무야끼,4.0,5,51,https://place.map.kakao.com/1867396584,"
서울 노원구 석계로3길 15-1
(지번) 월계동 55-10
",37.615677,127.0637105
461,스타벅스 월계역점,2.9,16,6,https://place.map.kakao.com/1516356548,"
서울 노원구 초안산로2라길 26 104~106호
(지번) 월계동 635-6
",37.63115310000001,127.0577021
462,서민초밥,3.8,10,38,https://place.map.kakao.com/417526658,"
서울 노원구 석계로3길 17
(지번) 월계동 55-8
",37.6158483,127.0636041
463,투썸플레이스 석계역점,2.5,12,6,https://place.map.kakao.com/18513082,"
서울 노원구 석계로1길 10 2층
(지번) 월계동 58-2
",37.6155882,127.0640979
464,일심해장국 월계점,2.7,6,184,https://place.map.kakao.com/15319006,"
서울 노원구 석계로15길 25 한일아파트상가 108호
(지번) 월계동 926
",37.6218998,127.0613646
465,진정성담은양평가,3.0,2,31,https://place.map.kakao.com/1876792092,"
서울 노원구 석계로1길 14 2층
(지번) 월계동 56-8
",37.6155226,127.0638982
466,마루국시,3.1,8,5,https://place.map.kakao.com/11741047,"
서울 노원구 월계로55길 64 1층
(지번) 월계동 320-4
",37.633906,127.0596535
467,베트남노상식당 광운대점,3.8,13,15,https://place.map.kakao.com/133766057,"
서울 노원구 월계동 925

",37.6218076,127.0603111
469,카페거실,3.4,7,19,https://place.map.kakao.com/1907430050,"
서울 노원구 화랑로47길 9
(지번) 월계동 26-23
",37.6157063,127.0666166
470,스시쟁이,2.8,14,10,https://place.map.kakao.com/26502291,"
서울 노원구 석계로 18
(지번) 월계동 64-9
",37.61639359999999,127.0644332
471,일번지포장마차,3.9,8,43,https://place.map.kakao.com/15291549,"
서울 노원구 화랑로 337-4
(지번) 월계동 36-5
",37.6157572,127.0651911
472,슬슬커피,4.8,4,13,https://place.map.kakao.com/1682165592,"
서울 노원구 석계로11길 35 1층
(지번) 월계동 484
",37.6168277,127.0630436
473,호재돈까스,4.6,16,35,https://place.map.kakao.com/1953570472,"
서울 노원구 석계로3길 15-1
(지번) 월계동 55
",37.615677,127.0637105
474,서초우동 광운대역점,4.9,7,4,https://place.map.kakao.com/21556473,"
서울 노원구 석계로18길 23
(지번) 월계동 382-3
",37.6240119,127.0606867
475,육장군,4.4,5,33,https://place.map.kakao.com/27576442,"
서울 노원구 화랑로 337-15
(지번) 월계동 62-10
",37.6155497,127.0650407
476,기와집,4.1,7,6,https://place.map.kakao.com/8690963,"
서울 노원구 석계로 35
(지번) 월계동 73-2
",37.6178927,127.0637212
477,오메가생선구이 본점,4.3,7,17,https://place.map.kakao.com/17271272,"
서울 노원구 화랑로 343
(지번) 월계동 38-6
",37.6152321,127.0660166
478,장군숯불족발,4.5,2,25,https://place.map.kakao.com/8073706,"
서울 노원구 화랑로43가길 27
(지번) 월계동 51-6
",37.615009,127.0632182
479,마시써머거바,3.5,2,11,https://place.map.kakao.com/914234380,"
서울 노원구 월계동 46-3

",37.6148558,127.0650279
480,삼대냉면,3.9,7,16,https://place.map.kakao.com/16380812,"
서울 노원구 석계로9길 33 1층
(지번) 월계동 435-11
",37.6166694,127.0626265
481,황금오리,3.5,2,6,https://place.map.kakao.com/9630494,"
서울 노원구 석계로1길 22
(지번) 월계동 54-1
",37.6155313,127.0633986
482,한입삼겹살,3.0,5,1,https://place.map.kakao.com/299247092,"
서울 노원구 화랑로 337-4
(지번) 월계동 36-5
",37.6157572,127.0651911
483,왕코등갈비 석계점,3.0,4,8,https://place.map.kakao.com/23123025,"
서울 노원구 석계로 22
(지번) 월계동 66-4
",37.6168716,127.064374
484,그남자의돼지갈비 4호점,3.7,3,10,https://place.map.kakao.com/2031372265,"
서울 노원구 월계로 336 2층
(지번) 월계동 292-59
",37.6291401,127.0578102
485,미가양꼬치,4.7,6,5,https://place.map.kakao.com/13027304,"
서울 노원구 석계로 13-3 1층
(지번) 월계동 63-7
",37.6159043,127.0642004
486,맘스터치 석계역점,2.2,10,4,https://place.map.kakao.com/1367802236,"
서울 노원구 석계로1길 18 2층
(지번) 월계동 56
",37.6155031,127.0637115
487,초안산갈비,5.0,3,6,https://place.map.kakao.com/1635721809,"
서울 노원구 덕릉로60길 263
(지번) 월계동 799
",37.6297452,127.0465414
488,친친,3.8,12,2,https://place.map.kakao.com/27475357,"
서울 노원구 석계로18길 10-9 2층
(지번) 월계동 379-2
",37.6235883,127.0608982
489,제주본가,3.5,4,5,https://place.map.kakao.com/9408821,"
서울 노원구 석계로1길 18
(지번) 월계동 56
",37.6155031,127.0637115
490,호호커피집,4.3,7,9,https://place.map.kakao.com/16421234,"
서울 노원구 화랑로 337-21 1층, 2층
(지번) 월계동 62-7
",37.6158453,127.0649328
491,우리집,4.0,4,3,https://place.map.kakao.com/16851034,"
서울 노원구 광운로22길 9
(지번) 월계동 298-6
",37.6284436,127.0592714
492,애슐리퀸즈 이마트월계점,2.6,14,59,https://place.map.kakao.com/680801617,"
서울 노원구 마들로3길 15 이마트월계점 1층 애슐리퀸즈
(지번) 월계동 333-1
",37.6265118,127.0619079
493,육수당 석계역점,3.6,7,18,https://place.map.kakao.com/1892516181,"
서울 노원구 화랑로 343 1층 102호
(지번) 월계동 38-6
",37.6152321,127.0660166
494,수해복마라탕 광운대점,4.4,16,11,https://place.map.kakao.com/961930767,"
서울 노원구 광운로 39 2층
(지번) 월계동 402-7
",37.6210305,127.0588993
495,엉터리앙평해장국 석계역점,5.0,1,9,https://place.map.kakao.com/1512390559,"
서울 노원구 석계로1길 14
(지번) 월계동 56-8
",37.6155226,127.0638982
496,군자대한곱창 석계역점,5.0,2,25,https://place.map.kakao.com/125798933,"
서울 노원구 석계로 14-1 1층
(지번) 월계동 64-12
",37.6161232,127.064525
497,신연마라탕,4.3,8,6,https://place.map.kakao.com/364066914,"
서울 노원구 광운로 35
(지번) 월계동 402-18
",37.62066890000001,127.0586353
498,태백마루,3.6,5,15,https://place.map.kakao.com/19176066,"
서울 노원구 화랑로 349 2층
(지번) 월계동 26-13
",37.6153327,127.0666576
499,샐러드조이,4.8,6,47,https://place.map.kakao.com/87024728,"
서울 노원구 초안산로2라길 31 BS빌딩 2층
(지번) 월계동 276-18
",37.6311433,127.0581747
500,후아나 석계점,4.2,5,4,https://place.map.kakao.com/1671540851,"
서울 노원구 석계로1길 18 301호
(지번) 월계동 56
",37.6155031,127.0637115
501,클라우드9,4.0,4,9,https://place.map.kakao.com/20744235,"
서울 노원구 화랑로 337-23
(지번) 월계동 62-6
",37.6159207,127.0649047
502,싱싱오징어바다 석계역점,2.0,3,14,https://place.map.kakao.com/19839143,"
서울 노원구 석계로 14
(지번) 월계동 61-8
",37.6160108,127.0645547
503,여자만아구찜,3.5,2,5,https://place.map.kakao.com/534426827,"
서울 노원구 석계로18길 10-8
(지번) 월계동 379-10
",37.6234861,127.0608575
504,와플팝,5.0,3,1,https://place.map.kakao.com/574585945,"
서울 노원구 초안산로2라길 17 1층
(지번) 월계동 272-31
",37.6315623,127.0575021
505,하다식당 월계직영점,4.3,9,11,https://place.map.kakao.com/727616311,"
서울 노원구 초안산로2길 122 1층
(지번) 월계동 271-23
",37.6338021,127.0582658
